subj_id,subjcode,electrode,qual_col,row,Name,TextResp,isCorrect,Timing_1,Confidence
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(31),31,bird,,0,2.673,
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(32),32,apple,apple,1,1.485,8.0
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(33),33,lock,submarine,0,3.448,5.0
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(34),34,car,car,1,2.354,8.0
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(35),35,crib,building,0,3.711,4.0
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(36),36,camcoder,,0,3.866,
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(37),37,trophy,,0,1.709,
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(38),38,calculator,shield,0,2.244,3.0
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(39),39,tennisracket,,0,2.774,
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(40),40,butterfly,butterfly,1,2.428,6.0
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(41),41,stapler,building,0,4.072,6.0
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(42),42,sodacan,sodacan,1,2.166,8.0
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(43),43,palmtree,,0,1.6369999999999998,
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(44),44,gift,,0,4.6389999999999985,
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(45),45,bucket,mushroom,0,5.297999999999999,6.0
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(46),46,trumpet,,0,2.327,
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(47),47,bill,money,0,2.106,8.0
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(48),48,fish,man playing bugle,0,5.191,5.0
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(49),49,bell,,0,3.722,
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(50),50,cheese,chair,0,2.507,7.0
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(51),51,turtle,,0,4.96,
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(52),52,axe,axe,1,1.631,8.0
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(53),53,handgun,,0,2.923,
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(54),54,dog,chicken,0,3.1460000000000004,2.0
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(55),55,basket,,0,3.4560000000000004,
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(56),56,phone,,0,4.064,
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(57),57,teddybear,,0,5.021,
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(58),58,shoe,shoe,1,,
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(59),59,bottle,,0,2.6460000000000004,
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(60),60,rabbit,rabbit,1,2.096,8.0
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(61),61,lamp,skyscraper,0,4.185,6.0
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(62),62,key,,0,6.317,
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(63),63,scissors,,0,4.541,
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(64),64,candle,,0,3.648,
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(65),65,watch,,0,5.058,
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(66),66,flashlight,flashlight,1,1.661,8.0
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(67),67,fan,,0,3.2030000000000003,
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(68),68,wineglass,police officer,0,4.096,5.0
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(69),69,microscope,,0,4.756,
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(70),70,clock,clock,1,6.74,7.0
R_6zZuvVsaXiYicmh,WFM140,3,NameResp_TEXT(71),71,lawnmower,,0,4.559,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(1),1,pipe,,0,1.929,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(2),2,train,,0,2.235,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(3),3,balloon,panda bear,0,1.937,4.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(4),4,backpack,,0,8.645,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(5),5,headphones,city,0,1.98,2.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(6),6,stroller,,0,5.405,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(7),7,hammer,flute,0,3.0980000000000003,2.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(8),8,camera,camera,1,2.829,4.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(9),9,airplane,,0,8.259,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(10),10,socks,frog,0,1.003,2.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(11),11,glove,,0,2.322,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(12),12,cake,,0,1.7619999999999998,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(13),13,hairbrush,hairbrush,1,1.598,3.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(14),14,bed,car,0,1.649,2.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(15),15,boot,,0,1.765,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(16),16,coffeemug,,0,9.265,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(17),17,armchair,tea pot,0,1.7009999999999998,2.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(18),18,guitar,dog,0,3.037,3.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(19),19,cat,houses,0,3.3080000000000003,2.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(20),20,bowtie,Native american,0,2.68,2.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(21),21,knife,bird,0,1.467,2.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(22),22,binoculars,,0,1.419,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(23),23,rollerblades,,0,5.1789999999999985,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(24),24,leopard,tree,0,4.702,2.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(25),25,handbag,,0,1.252,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(26),26,motorcycle,motorcycle ,0,1.846,3.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(27),27,lantern,lantern,1,1.501,4.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(28),28,bike,bycicle,0,1.665,5.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(29),29,cheesegrater,,0,2.864,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(30),30,desk,king,0,6.434,2.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(31),31,bird,,0,2.4090000000000003,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(32),32,apple,,0,1.43,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(33),33,lock,bell,0,1.516,3.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(34),34,car,dog,0,1.654,2.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(35),35,crib,building,0,0.8009999999999999,2.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(36),36,camcoder,,0,12.886,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(37),37,trophy,,0,1.856,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(38),38,calculator,robot,0,1.595,2.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(39),39,tennisracket,,0,4.669,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(40),40,butterfly,butterfly,1,1.02,5.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(41),41,stapler,,0,1.823,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(42),42,sodacan,donkey,0,7.312,2.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(43),43,palmtree,,0,5.54,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(44),44,gift,,0,3.2880000000000003,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(45),45,bucket,,0,5.358,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(46),46,trumpet,,0,2.986,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(47),47,bill,,0,5.143,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(48),48,fish,lobster,0,1.902,2.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(49),49,bell,,0,6.278,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(50),50,cheese,bear,0,1.7280000000000002,2.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(51),51,turtle,whale,0,2.008,2.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(52),52,axe,axe,1,1.832,3.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(53),53,handgun,,0,5.403,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(54),54,dog,waves,0,2.295,2.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(55),55,basket,angel,0,0.924,2.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(56),56,phone,,0,1.743,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(57),57,teddybear,,0,1.898,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(58),58,shoe,shoe,1,,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(59),59,bottle,wolf,0,6.122000000000001,2.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(60),60,rabbit,rabbit,1,0.805,6.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(61),61,lamp,tree,0,3.523,2.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(62),62,key,fox,0,1.134,2.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(63),63,scissors,santa,0,2.866,2.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(64),64,candle,geese,0,5.864,2.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(65),65,watch,person sleeping,0,2.047,2.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(66),66,flashlight,flashlight,1,4.714,3.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(67),67,fan,,0,3.99,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(68),68,wineglass,,0,3.56,
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(69),69,microscope,cat,0,1.651,3.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(70),70,clock,crab,0,1.606,2.0
R_7Os34FuyUOKUtAV,WFM141,3,NameResp_TEXT(71),71,lawnmower,,0,1.483,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(1),1,pipe,,0,5.078,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(2),2,train,,0,4.712,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(3),3,balloon,,0,5.33,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(4),4,backpack,,0,10.209,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(5),5,headphones,,0,8.375,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(6),6,stroller,,0,10.976,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(7),7,hammer,,0,8.732000000000001,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(8),8,camera,camera,1,6.4910000000000005,7.0
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(9),9,airplane,,0,7.996,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(10),10,socks,,0,8.713,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(11),11,glove,,0,11.789,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(12),12,cake,,0,3.524,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(13),13,hairbrush,,0,3.732,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(14),14,bed,,0,9.928,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(15),15,boot,person standing in front of crowd,0,6.072,5.0
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(16),16,coffeemug,,0,4.614,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(17),17,armchair,,0,6.815,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(18),18,guitar,,0,3.407,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(19),19,cat,,0,4.1389999999999985,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(20),20,bowtie,,0,2.623,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(21),21,knife,,0,5.617000000000001,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(22),22,binoculars,,0,10.16,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(23),23,rollerblades,birds,0,10.375,4.0
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(24),24,leopard,,0,1.875,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(25),25,handbag,,0,10.705,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(26),26,motorcycle,motorcycle ,0,7.564,5.0
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(27),27,lantern,lantern ,0,2.463,7.0
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(28),28,bike,a bicycle,0,1.558,7.0
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(29),29,cheesegrater,,0,7.152,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(30),30,desk,,0,5.12,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(31),31,bird,witch on a broomstick,0,4.941,6.0
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(32),32,apple,,0,6.403,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(33),33,lock,camera,0,2.266,6.0
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(34),34,car,,0,9.624,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(35),35,crib,crib,1,4.016,6.0
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(36),36,camcoder,a building,0,5.55,5.0
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(37),37,trophy,a mans face,0,4.6789999999999985,5.0
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(38),38,calculator,a car driving offroad,0,6.4929999999999986,5.0
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(39),39,tennisracket,,0,7.122999999999998,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(40),40,butterfly,butterfly,1,3.878,6.0
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(41),41,stapler,outside of building,0,5.949,4.0
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(42),42,sodacan,,0,6.904,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(43),43,palmtree,,0,7.065,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(44),44,gift,a face,0,6.064,4.0
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(45),45,bucket,,0,6.0760000000000005,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(46),46,trumpet,,0,5.478,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(47),47,bill,,0,5.323,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(48),48,fish,,0,8.752,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(49),49,bell,a face,0,8.389,4.0
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(50),50,cheese,,0,2.469,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(51),51,turtle,,0,5.763,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(52),52,axe,axe ,0,4.975,5.0
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(53),53,handgun,,0,4.369,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(54),54,dog,cats,0,6.515,4.0
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(55),55,basket,,0,5.501,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(56),56,phone,,0,6.4529999999999985,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(57),57,teddybear,,0,10.91,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(58),58,shoe,,0,,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(59),59,bottle,a dog,0,9.819,6.0
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(60),60,rabbit,rabbit,1,3.022,7.0
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(61),61,lamp,a tall building,0,4.399,5.0
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(62),62,key,a man's face,0,5.204,5.0
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(63),63,scissors,a bunch of people,0,6.126,4.0
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(64),64,candle,,0,2.944,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(65),65,watch,,0,8.14,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(66),66,flashlight,,0,7.591,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(67),67,fan,,0,4.539,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(68),68,wineglass,,0,4.94,
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(69),69,microscope,microscope,1,4.673,6.0
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(70),70,clock,clock,1,2.161,7.0
R_6tIMcOQsORkQnuB,WFM142,3,NameResp_TEXT(71),71,lawnmower,dog,0,9.865,5.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(1),1,pipe,black tie event,0,19.087,2.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(2),2,train,piano,0,1.716,4.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(3),3,balloon,Row of seats in a theater,0,2.6,3.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(4),4,backpack,student on break,0,8.318999999999999,3.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(5),5,headphones,,0,20.952,
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(6),6,stroller,brawl,0,11.029000000000002,2.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(7),7,hammer,hammer,1,2.6210000000000004,5.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(8),8,camera,camera,1,1.6740000000000002,5.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(9),9,airplane,Chess Set,0,7.391,3.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(10),10,socks,execution via electric shock,0,5.707999999999998,4.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(11),11,glove,forest,0,8.615,2.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(12),12,cake,sno globe on chair,0,3.157,4.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(13),13,hairbrush,Man eating a hotdog,0,7.377000000000002,2.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(14),14,bed,Movie Theater,0,2.154,3.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(15),15,boot,someone singing or talking in front of a large crowd,0,4.958,3.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(16),16,coffeemug,Ventriloquist attacked ,0,12.445,2.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(17),17,armchair,horses,0,6.254,2.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(18),18,guitar,fire,0,3.3760000000000003,3.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(19),19,cat,Santa with elves,0,10.834,2.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(20),20,bowtie,Coral Reef,0,24.553,2.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(21),21,knife,,0,0.17600000000000002,
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(22),22,binoculars,dinner at a restaurant,0,16.417,4.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(23),23,rollerblades,Woman with Red hair,0,14.050999999999998,2.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(24),24,leopard,Someone observing a pit,0,11.776,2.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(25),25,handbag,person texting and driving,0,4.268,3.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(26),26,motorcycle,protest,0,7.4,4.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(27),27,lantern,lantern,1,2.363,4.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(28),28,bike,bicycle,0,4.77,5.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(29),29,cheesegrater,Crowd waiting,0,3.459,4.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(30),30,desk,White Horse ,0,17.86,4.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(31),31,bird,chess pieces,0,16.214000000000002,2.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(32),32,apple,3 headed smoking crab thing,0,6.652,3.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(33),33,lock,lock,1,3.504,4.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(34),34,car,taxi,0,2.56,3.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(35),35,crib,crib,1,2.451,5.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(36),36,camcoder,video camera,0,2.3080000000000003,5.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(37),37,trophy,trophy,1,3.532,4.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(38),38,calculator,typewriter,0,4.387,3.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(39),39,tennisracket,reflection in a mirror,0,3.849,3.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(40),40,butterfly,butterfly,1,2.175,5.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(41),41,stapler,Ancient Ruins ,0,3.3710000000000004,3.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(42),42,sodacan,Skull,0,20.3,2.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(43),43,palmtree,party,0,6.8420000000000005,3.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(44),44,gift,Man in the shadows,0,5.063,3.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(45),45,bucket,Very Strange person,0,9.972,2.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(46),46,trumpet,Jazz band,0,4.805,5.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(47),47,bill,battle,0,12.239,4.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(48),48,fish,cows or bulls,0,7.588999999999999,2.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(49),49,bell,Man at a party,0,10.621,3.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(50),50,cheese,broken poptart,0,2.365,2.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(51),51,turtle,turtle,1,2.524,4.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(52),52,axe,axe,1,1.871,4.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(53),53,handgun,A lounge or bar,0,7.952000000000001,3.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(54),54,dog,man with a hug mustache,0,2.556,3.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(55),55,basket,lizard,0,5.442,3.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(56),56,phone,Exchange of gifts,0,5.9620000000000015,4.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(57),57,teddybear,Eyes in the darkness,0,6.141,2.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(58),58,shoe,shoes,0,,
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(59),59,bottle,Guy flicking someone off,0,13.209,3.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(60),60,rabbit,rabbit,1,2.291,5.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(61),61,lamp,Venice,0,6.981,4.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(62),62,key,The Theatre,0,8.992,3.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(63),63,scissors,Old Man,0,2.819,3.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(64),64,candle,dogs,0,16.067,2.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(65),65,watch,Man at sunset,0,5.539,2.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(66),66,flashlight,flashlight,1,2.346,4.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(67),67,fan,old man,0,4.063,2.0
R_e9a4GNsvoZJ49mZ,WFM112,1,NameResp_TEXT(68),68,wineglass,officer checking a ticket,0,2.7710000000000004,2.0
