subj_id,qual_col,Timing_1,row,Name
R_6zZuvVsaXiYicmh,Timing_1(17),4.406000000000001,17,armchair
R_7Os34FuyUOKUtAV,Timing_1(17),1.7009999999999998,17,armchair
R_6tIMcOQsORkQnuB,Timing_1(17),6.815,17,armchair
R_e9a4GNsvoZJ49mZ,Timing_1(17),6.254,17,armchair
R_cAPsFbVcU6FKEpT,Timing_1(17),8.933,17,armchair
R_cO0dBs5ofX0BOpT,Timing_1(17),3.448,17,armchair
R_6Yb3oRlkWUQ0xkF,Timing_1(17),17.279,17,armchair
R_5A3PjLiZbWfA6Tb,Timing_1(17),1.9140000000000001,17,armchair
R_0cuIBoqJYSnYnLT,Timing_1(17),2.069,17,armchair
R_9KSFfd62afsuieF,Timing_1(17),4.771,17,armchair
R_02GRIQd5MDRenPf,Timing_1(17),15.567,17,armchair
R_bjv98vU4STp6zQx,Timing_1(17),3.603,17,armchair
R_9KB1XzOy6rP7O1D,Timing_1(17),16.169,17,armchair
R_eX2Q9p9ZqgsYVLv,Timing_1(17),1.804,17,armchair
R_eDMsuefXH4Nvbhz,Timing_1(17),,17,armchair
R_cGTSCS88UP99f0x,Timing_1(17),6.068,17,armchair
R_6ujqTETwTzRExX7,Timing_1(17),7.734,17,armchair
R_1NfgfYV1GvFsWiN,Timing_1(17),,17,armchair
R_0TiNGME0OVqJO3H,Timing_1(17),26.160999999999998,17,armchair
R_0ih7r0MXsn7mCSV,Timing_1(17),5.4510000000000005,17,armchair
R_aWcEn0nidpymQER,Timing_1(17),14.097000000000001,17,armchair
R_9FZPEV6r7ezLOSN,Timing_1(17),4.521,17,armchair
R_6zhc96D1g2EpM2h,Timing_1(17),3.2119999999999997,17,armchair
R_2a6HPCAFPrB4mIR,Timing_1(17),,17,armchair
R_8nQqGUmR9MT1CTP,Timing_1(18),4.0760000000000005,18,guitar
R_0NWkLPKVngfskaV,Timing_1(18),3.1510000000000002,18,guitar
R_2tvsWbcRX5R84ap,Timing_1(18),10.717,18,guitar
R_1TCKelAGYh94Ppr,Timing_1(18),,18,guitar
R_5uoQgdmI1psnW97,Timing_1(18),,18,guitar
R_2aVo1rAUKgNJ8VL,Timing_1(18),9.252,18,guitar
R_03dyKKqahwimd1z,Timing_1(18),5.952999999999999,18,guitar
R_4I5pqYdhVgOKFKd,Timing_1(18),30.897,18,guitar
R_1EWCq1k7UFauhNj,Timing_1(18),1.594,18,guitar
R_81xh6ldt0VxOPHL,Timing_1(18),1.484,18,guitar
R_9KLkobZ9kYZSzYh,Timing_1(18),3.478,18,guitar
R_4T9SzDwjzOtlmrX,Timing_1(18),3.609,18,guitar
R_eFBfDt4acLjjVQh,Timing_1(18),1.645,18,guitar
R_d6Dq6Kyn36MTAJ7,Timing_1(18),2.323,18,guitar
R_3jv8dkv5pkIe4f3,Timing_1(18),22.156999999999996,18,guitar
R_9NNGTs03HOOrLhz,Timing_1(18),3.7489999999999997,18,guitar
R_9QAIH8o5XKYkAFD,Timing_1(18),2.608,18,guitar
R_8hQIw8oM3sZtlUV,Timing_1(18),2.4619999999999997,18,guitar
R_dbuBKRXlnjouSRD,Timing_1(18),2.119,18,guitar
R_81i04UQTtFxOXlz,Timing_1(18),10.741,18,guitar
R_aflUaQ1v901DTZb,Timing_1(18),4.7989999999999995,18,guitar
R_8cU5NCG2ysTIeFf,Timing_1(18),3.233,18,guitar
R_9movxfJr3JHx4c5,Timing_1(18),5.555,18,guitar
R_6zZuvVsaXiYicmh,Timing_1(18),6.099,18,guitar
R_7Os34FuyUOKUtAV,Timing_1(18),3.037,18,guitar
R_6tIMcOQsORkQnuB,Timing_1(18),3.407,18,guitar
R_e9a4GNsvoZJ49mZ,Timing_1(18),3.3760000000000003,18,guitar
R_cAPsFbVcU6FKEpT,Timing_1(18),3.34,18,guitar
R_cO0dBs5ofX0BOpT,Timing_1(18),1.8980000000000001,18,guitar
R_6Yb3oRlkWUQ0xkF,Timing_1(18),2.799,18,guitar
R_5A3PjLiZbWfA6Tb,Timing_1(18),16.077,18,guitar
R_0cuIBoqJYSnYnLT,Timing_1(18),2.4619999999999997,18,guitar
R_9KSFfd62afsuieF,Timing_1(18),1.7380000000000002,18,guitar
R_02GRIQd5MDRenPf,Timing_1(18),15.095999999999998,18,guitar
R_bjv98vU4STp6zQx,Timing_1(18),5.903,18,guitar
R_9KB1XzOy6rP7O1D,Timing_1(18),7.08,18,guitar
R_eX2Q9p9ZqgsYVLv,Timing_1(18),3.9210000000000003,18,guitar
R_eDMsuefXH4Nvbhz,Timing_1(18),,18,guitar
R_cGTSCS88UP99f0x,Timing_1(18),,18,guitar
R_6ujqTETwTzRExX7,Timing_1(18),3.568,18,guitar
R_1NfgfYV1GvFsWiN,Timing_1(18),,18,guitar
R_0TiNGME0OVqJO3H,Timing_1(18),,18,guitar
R_0ih7r0MXsn7mCSV,Timing_1(18),1.45,18,guitar
R_aWcEn0nidpymQER,Timing_1(18),2.072,18,guitar
R_9FZPEV6r7ezLOSN,Timing_1(18),8.01,18,guitar
R_6zhc96D1g2EpM2h,Timing_1(18),3.196,18,guitar
R_2a6HPCAFPrB4mIR,Timing_1(18),6.582000000000001,18,guitar
R_8nQqGUmR9MT1CTP,Timing_1(19),5.5120000000000005,19,cat
R_0NWkLPKVngfskaV,Timing_1(19),1.869,19,cat
R_2tvsWbcRX5R84ap,Timing_1(19),7.164,19,cat
R_1TCKelAGYh94Ppr,Timing_1(19),,19,cat
R_5uoQgdmI1psnW97,Timing_1(19),18.08,19,cat
R_2aVo1rAUKgNJ8VL,Timing_1(19),,19,cat
R_03dyKKqahwimd1z,Timing_1(19),,19,cat
R_4I5pqYdhVgOKFKd,Timing_1(19),,19,cat
R_1EWCq1k7UFauhNj,Timing_1(19),1.581,19,cat
R_81xh6ldt0VxOPHL,Timing_1(19),3.29,19,cat
R_9KLkobZ9kYZSzYh,Timing_1(19),3.471,19,cat
R_4T9SzDwjzOtlmrX,Timing_1(19),3.21,19,cat
R_eFBfDt4acLjjVQh,Timing_1(19),3.766,19,cat
R_d6Dq6Kyn36MTAJ7,Timing_1(19),7.225,19,cat
R_3jv8dkv5pkIe4f3,Timing_1(19),11.229000000000001,19,cat
R_9NNGTs03HOOrLhz,Timing_1(19),15.981,19,cat
R_9QAIH8o5XKYkAFD,Timing_1(19),3.685,19,cat
R_8hQIw8oM3sZtlUV,Timing_1(19),2.7430000000000003,19,cat
R_dbuBKRXlnjouSRD,Timing_1(19),2.0180000000000002,19,cat
R_81i04UQTtFxOXlz,Timing_1(19),4.263999999999999,19,cat
R_aflUaQ1v901DTZb,Timing_1(19),3.718,19,cat
R_8cU5NCG2ysTIeFf,Timing_1(19),3.105,19,cat
R_9movxfJr3JHx4c5,Timing_1(19),3.843,19,cat
R_6zZuvVsaXiYicmh,Timing_1(19),3.9939999999999998,19,cat
R_7Os34FuyUOKUtAV,Timing_1(19),3.3080000000000003,19,cat
R_6tIMcOQsORkQnuB,Timing_1(19),4.138999999999999,19,cat
R_e9a4GNsvoZJ49mZ,Timing_1(19),10.834000000000001,19,cat
R_cAPsFbVcU6FKEpT,Timing_1(19),4.953,19,cat
R_cO0dBs5ofX0BOpT,Timing_1(19),1.925,19,cat
R_6Yb3oRlkWUQ0xkF,Timing_1(19),2.398,19,cat
R_5A3PjLiZbWfA6Tb,Timing_1(19),1.263,19,cat
R_0cuIBoqJYSnYnLT,Timing_1(19),2.443,19,cat
R_9KSFfd62afsuieF,Timing_1(19),1.357,19,cat
R_02GRIQd5MDRenPf,Timing_1(19),3.04,19,cat
R_bjv98vU4STp6zQx,Timing_1(19),3.5389999999999997,19,cat
R_9KB1XzOy6rP7O1D,Timing_1(19),7.957000000000001,19,cat
R_eX2Q9p9ZqgsYVLv,Timing_1(19),2.044,19,cat
R_eDMsuefXH4Nvbhz,Timing_1(19),,19,cat
R_cGTSCS88UP99f0x,Timing_1(19),,19,cat
R_6ujqTETwTzRExX7,Timing_1(19),2.5839999999999996,19,cat
R_1NfgfYV1GvFsWiN,Timing_1(19),,19,cat
R_0TiNGME0OVqJO3H,Timing_1(19),,19,cat
R_0ih7r0MXsn7mCSV,Timing_1(19),1.381,19,cat
R_aWcEn0nidpymQER,Timing_1(19),2.674,19,cat
R_9FZPEV6r7ezLOSN,Timing_1(19),3.391,19,cat
R_6zhc96D1g2EpM2h,Timing_1(19),2.8,19,cat
R_2a6HPCAFPrB4mIR,Timing_1(19),,19,cat
R_8nQqGUmR9MT1CTP,Timing_1(20),2.229,20,bowtie
R_0NWkLPKVngfskaV,Timing_1(20),1.639,20,bowtie
R_2tvsWbcRX5R84ap,Timing_1(20),16.805999999999997,20,bowtie
R_1TCKelAGYh94Ppr,Timing_1(20),,20,bowtie
R_5uoQgdmI1psnW97,Timing_1(20),,20,bowtie
R_2aVo1rAUKgNJ8VL,Timing_1(20),,20,bowtie
R_03dyKKqahwimd1z,Timing_1(20),14.748,20,bowtie
R_4I5pqYdhVgOKFKd,Timing_1(20),,20,bowtie
R_1EWCq1k7UFauhNj,Timing_1(20),1.954,20,bowtie
R_81xh6ldt0VxOPHL,Timing_1(20),5.3020000000000005,20,bowtie
R_9KLkobZ9kYZSzYh,Timing_1(20),2.779,20,bowtie
R_4T9SzDwjzOtlmrX,Timing_1(20),4.765,20,bowtie
R_eFBfDt4acLjjVQh,Timing_1(20),4.8180000000000005,20,bowtie
R_d6Dq6Kyn36MTAJ7,Timing_1(20),7.507999999999999,20,bowtie
R_3jv8dkv5pkIe4f3,Timing_1(20),3.486,20,bowtie
R_9NNGTs03HOOrLhz,Timing_1(20),4.864,20,bowtie
R_9QAIH8o5XKYkAFD,Timing_1(20),3.7680000000000002,20,bowtie
R_8hQIw8oM3sZtlUV,Timing_1(20),3.9930000000000003,20,bowtie
R_dbuBKRXlnjouSRD,Timing_1(20),1.9080000000000001,20,bowtie
R_81i04UQTtFxOXlz,Timing_1(20),2.758,20,bowtie
R_aflUaQ1v901DTZb,Timing_1(20),19.111,20,bowtie
R_8cU5NCG2ysTIeFf,Timing_1(20),2.8139999999999996,20,bowtie
R_9movxfJr3JHx4c5,Timing_1(20),6.111000000000001,20,bowtie
R_6zZuvVsaXiYicmh,Timing_1(20),3.123,20,bowtie
R_7Os34FuyUOKUtAV,Timing_1(20),2.68,20,bowtie
R_6tIMcOQsORkQnuB,Timing_1(20),2.623,20,bowtie
R_e9a4GNsvoZJ49mZ,Timing_1(20),24.553,20,bowtie
R_cAPsFbVcU6FKEpT,Timing_1(20),4.114,20,bowtie
R_cO0dBs5ofX0BOpT,Timing_1(20),2.583,20,bowtie
R_6Yb3oRlkWUQ0xkF,Timing_1(20),2.016,20,bowtie
R_5A3PjLiZbWfA6Tb,Timing_1(20),2.141,20,bowtie
R_0cuIBoqJYSnYnLT,Timing_1(20),2.945,20,bowtie
R_9KSFfd62afsuieF,Timing_1(20),2.1830000000000003,20,bowtie
R_02GRIQd5MDRenPf,Timing_1(20),1.489,20,bowtie
R_bjv98vU4STp6zQx,Timing_1(20),3.597,20,bowtie
R_9KB1XzOy6rP7O1D,Timing_1(20),13.715,20,bowtie
R_eX2Q9p9ZqgsYVLv,Timing_1(20),1.568,20,bowtie
R_eDMsuefXH4Nvbhz,Timing_1(20),,20,bowtie
R_cGTSCS88UP99f0x,Timing_1(20),25.365,20,bowtie
R_6ujqTETwTzRExX7,Timing_1(20),10.774000000000001,20,bowtie
R_1NfgfYV1GvFsWiN,Timing_1(20),9.707,20,bowtie
R_0TiNGME0OVqJO3H,Timing_1(20),17.383,20,bowtie
R_0ih7r0MXsn7mCSV,Timing_1(20),8.797,20,bowtie
R_aWcEn0nidpymQER,Timing_1(20),5.6,20,bowtie
R_9FZPEV6r7ezLOSN,Timing_1(20),7.34,20,bowtie
R_6zhc96D1g2EpM2h,Timing_1(20),4.556,20,bowtie
R_2a6HPCAFPrB4mIR,Timing_1(20),,20,bowtie
R_8nQqGUmR9MT1CTP,Timing_1(21),1.371,21,knife
R_0NWkLPKVngfskaV,Timing_1(21),2.8939999999999997,21,knife
R_2tvsWbcRX5R84ap,Timing_1(21),5.282,21,knife
R_1TCKelAGYh94Ppr,Timing_1(21),,21,knife
R_5uoQgdmI1psnW97,Timing_1(21),,21,knife
R_2aVo1rAUKgNJ8VL,Timing_1(21),,21,knife
R_03dyKKqahwimd1z,Timing_1(21),14.276,21,knife
R_4I5pqYdhVgOKFKd,Timing_1(21),15.395999999999999,21,knife
R_1EWCq1k7UFauhNj,Timing_1(21),1.485,21,knife
R_81xh6ldt0VxOPHL,Timing_1(21),2.552,21,knife
R_9KLkobZ9kYZSzYh,Timing_1(21),2.371,21,knife
R_4T9SzDwjzOtlmrX,Timing_1(21),5.377000000000001,21,knife
R_eFBfDt4acLjjVQh,Timing_1(21),9.857000000000001,21,knife
R_d6Dq6Kyn36MTAJ7,Timing_1(21),2.498,21,knife
R_3jv8dkv5pkIe4f3,Timing_1(21),19.879,21,knife
R_9NNGTs03HOOrLhz,Timing_1(21),1.9609999999999999,21,knife
R_9QAIH8o5XKYkAFD,Timing_1(21),3.4589999999999996,21,knife
R_8hQIw8oM3sZtlUV,Timing_1(21),2.65,21,knife
R_dbuBKRXlnjouSRD,Timing_1(21),3.074,21,knife
R_81i04UQTtFxOXlz,Timing_1(21),6.016,21,knife
R_aflUaQ1v901DTZb,Timing_1(21),2.682,21,knife
R_8cU5NCG2ysTIeFf,Timing_1(21),2.5789999999999997,21,knife
R_9movxfJr3JHx4c5,Timing_1(21),2.5869999999999997,21,knife
R_6zZuvVsaXiYicmh,Timing_1(21),1.774,21,knife
R_7Os34FuyUOKUtAV,Timing_1(21),1.4669999999999999,21,knife
R_6tIMcOQsORkQnuB,Timing_1(21),5.617000000000001,21,knife
R_e9a4GNsvoZJ49mZ,Timing_1(21),0.17600000000000002,21,knife
R_cAPsFbVcU6FKEpT,Timing_1(21),13.187000000000001,21,knife
R_cO0dBs5ofX0BOpT,Timing_1(21),1.5,21,knife
R_6Yb3oRlkWUQ0xkF,Timing_1(21),3.426,21,knife
R_5A3PjLiZbWfA6Tb,Timing_1(21),5.3,21,knife
R_0cuIBoqJYSnYnLT,Timing_1(21),2.68,21,knife
R_9KSFfd62afsuieF,Timing_1(21),3.28,21,knife
R_02GRIQd5MDRenPf,Timing_1(21),1.7469999999999999,21,knife
R_bjv98vU4STp6zQx,Timing_1(21),1.926,21,knife
R_9KB1XzOy6rP7O1D,Timing_1(21),6.093999999999999,21,knife
R_eX2Q9p9ZqgsYVLv,Timing_1(21),2.5580000000000003,21,knife
R_eDMsuefXH4Nvbhz,Timing_1(21),,21,knife
R_cGTSCS88UP99f0x,Timing_1(21),,21,knife
R_6ujqTETwTzRExX7,Timing_1(21),4.6930000000000005,21,knife
R_1NfgfYV1GvFsWiN,Timing_1(21),,21,knife
R_0TiNGME0OVqJO3H,Timing_1(21),,21,knife
R_0ih7r0MXsn7mCSV,Timing_1(21),,21,knife
R_aWcEn0nidpymQER,Timing_1(21),2.1790000000000003,21,knife
R_9FZPEV6r7ezLOSN,Timing_1(21),2.7119999999999997,21,knife
R_6zhc96D1g2EpM2h,Timing_1(21),1.943,21,knife
R_2a6HPCAFPrB4mIR,Timing_1(21),,21,knife
R_8nQqGUmR9MT1CTP,Timing_1(22),4.421,22,binoculars
R_0NWkLPKVngfskaV,Timing_1(22),1.715,22,binoculars
R_2tvsWbcRX5R84ap,Timing_1(22),3.034,22,binoculars
R_1TCKelAGYh94Ppr,Timing_1(22),,22,binoculars
R_5uoQgdmI1psnW97,Timing_1(22),,22,binoculars
R_2aVo1rAUKgNJ8VL,Timing_1(22),17.084,22,binoculars
R_03dyKKqahwimd1z,Timing_1(22),,22,binoculars
R_4I5pqYdhVgOKFKd,Timing_1(22),,22,binoculars
R_1EWCq1k7UFauhNj,Timing_1(22),3.405,22,binoculars
R_81xh6ldt0VxOPHL,Timing_1(22),4.53,22,binoculars
R_9KLkobZ9kYZSzYh,Timing_1(22),1.8419999999999999,22,binoculars
R_4T9SzDwjzOtlmrX,Timing_1(22),19.691,22,binoculars
R_eFBfDt4acLjjVQh,Timing_1(22),7.162999999999999,22,binoculars
R_d6Dq6Kyn36MTAJ7,Timing_1(22),22.633000000000003,22,binoculars
R_3jv8dkv5pkIe4f3,Timing_1(22),12.149000000000001,22,binoculars
R_9NNGTs03HOOrLhz,Timing_1(22),4.16,22,binoculars
R_9QAIH8o5XKYkAFD,Timing_1(22),1.5619999999999998,22,binoculars
R_8hQIw8oM3sZtlUV,Timing_1(22),3.658,22,binoculars
R_dbuBKRXlnjouSRD,Timing_1(22),2.276,22,binoculars
R_81i04UQTtFxOXlz,Timing_1(22),2.63,22,binoculars
R_aflUaQ1v901DTZb,Timing_1(22),5.152,22,binoculars
R_8cU5NCG2ysTIeFf,Timing_1(22),2.603,22,binoculars
R_9movxfJr3JHx4c5,Timing_1(22),0.153,22,binoculars
R_6zZuvVsaXiYicmh,Timing_1(22),5.357,22,binoculars
R_7Os34FuyUOKUtAV,Timing_1(22),1.419,22,binoculars
R_6tIMcOQsORkQnuB,Timing_1(22),10.16,22,binoculars
R_e9a4GNsvoZJ49mZ,Timing_1(22),16.417,22,binoculars
R_cAPsFbVcU6FKEpT,Timing_1(22),18.352999999999998,22,binoculars
R_cO0dBs5ofX0BOpT,Timing_1(22),1.909,22,binoculars
R_6Yb3oRlkWUQ0xkF,Timing_1(22),6.667999999999999,22,binoculars
R_5A3PjLiZbWfA6Tb,Timing_1(22),3.013,22,binoculars
R_0cuIBoqJYSnYnLT,Timing_1(22),2.193,22,binoculars
R_9KSFfd62afsuieF,Timing_1(22),1.465,22,binoculars
R_02GRIQd5MDRenPf,Timing_1(22),1.3430000000000002,22,binoculars
R_bjv98vU4STp6zQx,Timing_1(22),3.637,22,binoculars
R_9KB1XzOy6rP7O1D,Timing_1(22),15.889000000000001,22,binoculars
R_eX2Q9p9ZqgsYVLv,Timing_1(22),3.722,22,binoculars
R_eDMsuefXH4Nvbhz,Timing_1(22),,22,binoculars
R_cGTSCS88UP99f0x,Timing_1(22),,22,binoculars
R_6ujqTETwTzRExX7,Timing_1(22),34.573,22,binoculars
R_1NfgfYV1GvFsWiN,Timing_1(22),,22,binoculars
R_0TiNGME0OVqJO3H,Timing_1(22),14.443,22,binoculars
R_0ih7r0MXsn7mCSV,Timing_1(22),1.584,22,binoculars
R_aWcEn0nidpymQER,Timing_1(22),2.747,22,binoculars
R_9FZPEV6r7ezLOSN,Timing_1(22),7.922999999999999,22,binoculars
R_6zhc96D1g2EpM2h,Timing_1(22),10.302999999999999,22,binoculars
R_2a6HPCAFPrB4mIR,Timing_1(22),,22,binoculars
R_8nQqGUmR9MT1CTP,Timing_1(23),3.196,23,rollerblades
R_0NWkLPKVngfskaV,Timing_1(23),2.0909999999999997,23,rollerblades
R_2tvsWbcRX5R84ap,Timing_1(23),5.9110000000000005,23,rollerblades
R_1TCKelAGYh94Ppr,Timing_1(23),,23,rollerblades
R_5uoQgdmI1psnW97,Timing_1(23),,23,rollerblades
R_2aVo1rAUKgNJ8VL,Timing_1(23),0.062,23,rollerblades
R_03dyKKqahwimd1z,Timing_1(23),11.879000000000001,23,rollerblades
R_4I5pqYdhVgOKFKd,Timing_1(23),31.397,23,rollerblades
R_1EWCq1k7UFauhNj,Timing_1(23),1.431,23,rollerblades
R_81xh6ldt0VxOPHL,Timing_1(23),6.605,23,rollerblades
R_9KLkobZ9kYZSzYh,Timing_1(23),3.3560000000000003,23,rollerblades
R_4T9SzDwjzOtlmrX,Timing_1(23),4.048,23,rollerblades
R_eFBfDt4acLjjVQh,Timing_1(23),5.294,23,rollerblades
R_d6Dq6Kyn36MTAJ7,Timing_1(23),5.785,23,rollerblades
R_3jv8dkv5pkIe4f3,Timing_1(23),6.939,23,rollerblades
R_9NNGTs03HOOrLhz,Timing_1(23),3.2539999999999996,23,rollerblades
R_9QAIH8o5XKYkAFD,Timing_1(23),1.761,23,rollerblades
R_8hQIw8oM3sZtlUV,Timing_1(23),1.886,23,rollerblades
R_dbuBKRXlnjouSRD,Timing_1(23),2.699,23,rollerblades
R_81i04UQTtFxOXlz,Timing_1(23),12.527000000000001,23,rollerblades
R_aflUaQ1v901DTZb,Timing_1(23),11.299000000000001,23,rollerblades
R_8cU5NCG2ysTIeFf,Timing_1(23),5.247000000000001,23,rollerblades
R_9movxfJr3JHx4c5,Timing_1(23),5.475,23,rollerblades
R_6zZuvVsaXiYicmh,Timing_1(23),2.076,23,rollerblades
R_7Os34FuyUOKUtAV,Timing_1(23),5.178999999999999,23,rollerblades
R_6tIMcOQsORkQnuB,Timing_1(23),10.375,23,rollerblades
R_e9a4GNsvoZJ49mZ,Timing_1(23),14.050999999999998,23,rollerblades
R_cAPsFbVcU6FKEpT,Timing_1(23),5.763,23,rollerblades
R_cO0dBs5ofX0BOpT,Timing_1(23),1.166,23,rollerblades
R_6Yb3oRlkWUQ0xkF,Timing_1(23),19.659000000000002,23,rollerblades
R_5A3PjLiZbWfA6Tb,Timing_1(23),2.822,23,rollerblades
R_0cuIBoqJYSnYnLT,Timing_1(23),4.335,23,rollerblades
R_9KSFfd62afsuieF,Timing_1(23),5.267,23,rollerblades
R_02GRIQd5MDRenPf,Timing_1(23),6.16,23,rollerblades
R_bjv98vU4STp6zQx,Timing_1(23),2.9960000000000004,23,rollerblades
R_9KB1XzOy6rP7O1D,Timing_1(23),8.847999999999999,23,rollerblades
R_eX2Q9p9ZqgsYVLv,Timing_1(23),1.963,23,rollerblades
R_eDMsuefXH4Nvbhz,Timing_1(23),18.947,23,rollerblades
R_cGTSCS88UP99f0x,Timing_1(23),3.261,23,rollerblades
R_6ujqTETwTzRExX7,Timing_1(23),17.612000000000002,23,rollerblades
R_1NfgfYV1GvFsWiN,Timing_1(23),,23,rollerblades
R_0TiNGME0OVqJO3H,Timing_1(23),,23,rollerblades
R_0ih7r0MXsn7mCSV,Timing_1(23),,23,rollerblades
R_aWcEn0nidpymQER,Timing_1(23),5.056,23,rollerblades
R_9FZPEV6r7ezLOSN,Timing_1(23),7.106,23,rollerblades
R_6zhc96D1g2EpM2h,Timing_1(23),4.351,23,rollerblades
R_2a6HPCAFPrB4mIR,Timing_1(23),,23,rollerblades
R_8nQqGUmR9MT1CTP,Timing_1(24),8.852,24,leopard
R_0NWkLPKVngfskaV,Timing_1(24),4.17,24,leopard
R_2tvsWbcRX5R84ap,Timing_1(24),9.287,24,leopard
R_1TCKelAGYh94Ppr,Timing_1(24),,24,leopard
R_5uoQgdmI1psnW97,Timing_1(24),,24,leopard
R_2aVo1rAUKgNJ8VL,Timing_1(24),,24,leopard
R_03dyKKqahwimd1z,Timing_1(24),21.516,24,leopard
R_4I5pqYdhVgOKFKd,Timing_1(24),21.334,24,leopard
R_1EWCq1k7UFauhNj,Timing_1(24),1.389,24,leopard
R_81xh6ldt0VxOPHL,Timing_1(24),2.464,24,leopard
R_9KLkobZ9kYZSzYh,Timing_1(24),1.713,24,leopard
R_4T9SzDwjzOtlmrX,Timing_1(24),4.841,24,leopard
R_eFBfDt4acLjjVQh,Timing_1(24),1.901,24,leopard
R_d6Dq6Kyn36MTAJ7,Timing_1(24),5.5760000000000005,24,leopard
R_3jv8dkv5pkIe4f3,Timing_1(24),7.034,24,leopard
R_9NNGTs03HOOrLhz,Timing_1(24),6.446000000000001,24,leopard
R_9QAIH8o5XKYkAFD,Timing_1(24),3.033,24,leopard
R_8hQIw8oM3sZtlUV,Timing_1(24),1.95,24,leopard
R_dbuBKRXlnjouSRD,Timing_1(24),2.313,24,leopard
R_81i04UQTtFxOXlz,Timing_1(24),8.021,24,leopard
R_aflUaQ1v901DTZb,Timing_1(24),3.063,24,leopard
R_8cU5NCG2ysTIeFf,Timing_1(24),4.1419999999999995,24,leopard
R_9movxfJr3JHx4c5,Timing_1(24),1.7009999999999998,24,leopard
R_6zZuvVsaXiYicmh,Timing_1(24),2.169,24,leopard
R_7Os34FuyUOKUtAV,Timing_1(24),4.702,24,leopard
R_6tIMcOQsORkQnuB,Timing_1(24),1.875,24,leopard
R_e9a4GNsvoZJ49mZ,Timing_1(24),11.776,24,leopard
R_cAPsFbVcU6FKEpT,Timing_1(24),18.968,24,leopard
R_cO0dBs5ofX0BOpT,Timing_1(24),5.682,24,leopard
R_6Yb3oRlkWUQ0xkF,Timing_1(24),3.1289999999999996,24,leopard
R_5A3PjLiZbWfA6Tb,Timing_1(24),2.968,24,leopard
R_0cuIBoqJYSnYnLT,Timing_1(24),2.679,24,leopard
R_9KSFfd62afsuieF,Timing_1(24),1.548,24,leopard
R_02GRIQd5MDRenPf,Timing_1(24),3.562,24,leopard
R_bjv98vU4STp6zQx,Timing_1(24),3.824,24,leopard
R_9KB1XzOy6rP7O1D,Timing_1(24),3.67,24,leopard
R_eX2Q9p9ZqgsYVLv,Timing_1(24),3.2030000000000003,24,leopard
R_eDMsuefXH4Nvbhz,Timing_1(24),,24,leopard
R_cGTSCS88UP99f0x,Timing_1(24),2.969,24,leopard
R_6ujqTETwTzRExX7,Timing_1(24),4.252,24,leopard
R_1NfgfYV1GvFsWiN,Timing_1(24),,24,leopard
R_0TiNGME0OVqJO3H,Timing_1(24),16.31,24,leopard
R_0ih7r0MXsn7mCSV,Timing_1(24),5.256,24,leopard
R_aWcEn0nidpymQER,Timing_1(24),8.721,24,leopard
R_9FZPEV6r7ezLOSN,Timing_1(24),2.9760000000000004,24,leopard
R_6zhc96D1g2EpM2h,Timing_1(24),1.8559999999999999,24,leopard
R_2a6HPCAFPrB4mIR,Timing_1(24),,24,leopard
R_8nQqGUmR9MT1CTP,Timing_1(25),4.032,25,handbag
R_0NWkLPKVngfskaV,Timing_1(25),1.758,25,handbag
R_2tvsWbcRX5R84ap,Timing_1(25),2.364,25,handbag
R_1TCKelAGYh94Ppr,Timing_1(25),10.546,25,handbag
R_5uoQgdmI1psnW97,Timing_1(25),6.065,25,handbag
R_2aVo1rAUKgNJ8VL,Timing_1(25),,25,handbag
R_03dyKKqahwimd1z,Timing_1(25),17.820999999999998,25,handbag
R_4I5pqYdhVgOKFKd,Timing_1(25),3.823,25,handbag
R_1EWCq1k7UFauhNj,Timing_1(25),1.459,25,handbag
R_81xh6ldt0VxOPHL,Timing_1(25),4.05,25,handbag
R_9KLkobZ9kYZSzYh,Timing_1(25),3.418,25,handbag
R_4T9SzDwjzOtlmrX,Timing_1(25),4.498,25,handbag
R_eFBfDt4acLjjVQh,Timing_1(25),11.710999999999999,25,handbag
R_d6Dq6Kyn36MTAJ7,Timing_1(25),4.386,25,handbag
R_3jv8dkv5pkIe4f3,Timing_1(25),2.94,25,handbag
R_9NNGTs03HOOrLhz,Timing_1(25),2.886,25,handbag
R_9QAIH8o5XKYkAFD,Timing_1(25),3.014,25,handbag
R_8hQIw8oM3sZtlUV,Timing_1(25),1.5830000000000002,25,handbag
R_dbuBKRXlnjouSRD,Timing_1(25),1.834,25,handbag
R_81i04UQTtFxOXlz,Timing_1(25),10.238999999999999,25,handbag
R_aflUaQ1v901DTZb,Timing_1(25),2.484,25,handbag
R_8cU5NCG2ysTIeFf,Timing_1(25),3.823,25,handbag
R_9movxfJr3JHx4c5,Timing_1(25),5.171,25,handbag
R_6zZuvVsaXiYicmh,Timing_1(25),3.5039999999999996,25,handbag
R_7Os34FuyUOKUtAV,Timing_1(25),1.252,25,handbag
R_6tIMcOQsORkQnuB,Timing_1(25),10.705,25,handbag
R_e9a4GNsvoZJ49mZ,Timing_1(25),4.268,25,handbag
R_cAPsFbVcU6FKEpT,Timing_1(25),14.052,25,handbag
R_cO0dBs5ofX0BOpT,Timing_1(25),1.4069999999999998,25,handbag
R_6Yb3oRlkWUQ0xkF,Timing_1(25),5.872000000000001,25,handbag
